Maoguo Gong,0,"Key Laboratory of Intelligent Perception and Image Understanding of Ministry of Education, Xidian University, Xi’an, Shaanxi Province 710071, China"
Haifeng Du,0,"Center for Administration and Complexity Science, Xi’an Jiaotong University, Xi’an, Shaanxi Province 710049, China"
Lijia Ma,0,"Key Laboratory of Intelligent Perception and Image Understanding of Ministry of Education, Xidian University, Xi’an, Shaanxi Province 710071, China"
Qiguang Miao,0,"School of Computer, Xidian University, Xi’an, Shaanxi Province 710071, China"
Wei Du 0004,0,"Center for Administration and Complexity Science, Xi’an Jiaotong University, Xi’an, Shaanxi Province 710049, China"
Matthew E. Brashears,0,"University of South Carolina, Department of Sociology, United States"
Emily Hoagland,0,"Cornell University, Department of Sociology, United States"
Eric Quintane,0,"University of Los Andes, School of Management, Colombia"
Eleonora Patacchini,0,"Sapienza Universitá di Roma, Sapienza University of Rome, Italy"
Yves Zenou,0,"Stockholm University and Research Institute of Industrial Economics (IFN), Sweden"
Sandra González-Bailón,0,"University of Pennsylvania, USA"
Ning Wang 0013,0,"University of Oxford, United Kingdom"
Daniel K. Sewell,0,"Department of Biostatistics, University of Iowa, 145 N. Riverside Dr., Iowa City, IA 52242, USA"
Yuguo Chen,0,"Department of Statistics, University of Illinois at Urbana-Champaign, 725 S. Wright Street, Champaign, IL 61820, USA"
Felicia F. Tian,0,"Department of Sociology, Fudan University, China"
Nan Lin,1,"Department of Sociology, Duke University, United States"
Hanno Kruse,0,"University of Mannheim/MZES (Mannheim Centre for European Social Research) , A5 6, 68131 Mannheim, Germany"
Sanne Smith,0,"Department of Sociology/ICS, Utrecht University, Padualaan 14, 3584 CH Utrecht, The Netherlands"
Frank van Tubergen,0,"Department of Sociology/ICS, Utrecht University, Padualaan 14, 3584 CH Utrecht, The Netherlands"
Ineke Maas,0,"Department of Sociology/ICS, Utrecht University, Padualaan 14, 3584 CH Utrecht, The Netherlands"
Sadamori Koujaku,0,"Graduate School of Information Science and Technology, Hokkaido University, Japan"
Ichigaku Takigawa,0,"Graduate School of Information Science and Technology, Hokkaido University, Japan"
Mineichi Kudo,0,"Graduate School of Information Science and Technology, Hokkaido University, Japan"
Hideyuki Imai,0,"Graduate School of Information Science and Technology, Hokkaido University, Japan"
Ulrik Brandes,0,"Department of Computer & Information Science, University of Konstanz, Germany"
Stephen P. Borgatti,0,"Gatton College of Business and Economics, University of Kentucky, United States"
Linton C. Freeman,0,"Institute of Mathematical Behavioral Sciences, University of California - Irvine, United States"
Carl Nordlund,0,"Center for Network Science, Department of Political Science (shared affiliation), Central European University, Budapest, Hungary"
Lars Leszczensky,0,"University of Mannheim/MZES, A5, 6, 68159 Mannheim, Germany"
Tobias H. Stark,0,"Utrecht University/ICS, Netherlands and Stanford University, USA"
Andreas Flache,0,"University of Groningen/ICS, Netherlands"
Anke Munniksma,0,"University of Amsterdam, Netherlands"
Hongzhong Deng,0,"Department of Management, College of Information Systems and Management, National University of Defense Technology, China"
Peter Abell,0,"Managerial Economics and Strategy Group, Department of Management, London School Economics, London School of Economics and Political Science and Political Science, London School of Economics and Political Science, United Kingdom"
Ofer Engel,0,"Centre for the Analysis of Time Series, London School Economics and Political Science, London School of Economics and Political Science, United Kingdom"
Jun Wu 0004,0,"Department of Management, College of Information Systems and Management, National University of Defense Technology, China"
Yuejin Tan,0,"Department of Management, College of Information Systems and Management, National University of Defense Technology, China"
Martin G. Everett,0,"Mitchell Centre for Social Network Analysis, School of Social Sciences, The University of Manchester, Manchester, UK"
Thomas W. Valente,0,"Institute for Prevention Research, Department of Preventive Medicine, Keck School of Medicine, University of Southern California, Los Angeles, CA, USA"
Richard A. Benton,0,"University of Illinois, United States"
Itaru Ishiguro,0,
Molly E. Brown,0,"Department of Geographical Sciences, University of Maryland - College Park, College Park, MD 20740, United States"
Monica Ihli,0,"University of Tennessee, Knoxville, TN 37996, United States"
Oscar Hendrick,0,"Science Systems and Applications Inc., NASA Goddard Space Flight Center, Code 618, Greenbelt, MD 20771, United States"
Sabrina Delgado-Arias,0,"Science Systems and Applications Inc., NASA Goddard Space Flight Center, Code 618, Greenbelt, MD 20771, United States"
Vanessa M. Escobar,0,"Science Systems and Applications Inc., NASA Goddard Space Flight Center, Code 618, Greenbelt, MD 20771, United States"
Peter Griffith,0,"Science Systems and Applications Inc., NASA Goddard Space Flight Center, Code 618, Greenbelt, MD 20771, United States"
Joshua E. Marineau,0,"Department of Management and Marketing, College of Business, North Dakota State University, Fargo, ND 58108, United States"
Giuseppe (Joe) Labianca,0,"Gatton Chair in Management, Department of Management, Gatton College of Business & Economics, LINKS Center for Social Network Analysis, University of Kentucky, United States"
Gerald C. Kane,0,"Department of Information Systems, Carroll School of Management, Boston College, United States"
Beata Dávid,0,"Institute of Mental Health, Faculty of Health and Public Services, Semmelweis University, Pf. 91, H-1450 Budapest, Hungary"
Eva Huszti,0,"Faculty of Health, University of Debrecen, Sóstói u. 2-4, H-4400 Nyíregyháza, Hungary"
Ildikó Barna,0,"Faculty of Social Sciences, Eötvös Loránd University, Pázmány Péter sétány 1/a, H-1117 Budapest, Hungary"
Yang-chih Fu,0,"Institute of Sociology, Academia Sinica, 128 Academia Rd., Sec. 2, Taipei 115, Taiwan"
Alessandro Lomi,0,"University of Italian Switzerland, Lugano, Switzerland', 'School of Psychological Sciences, University of Melbourne, Australia', 'School of Social Sciences, University of Manchester, UK"
Garry Robins,0,"Department of Psychology, University of Melbourne, Melbourne, Vic. 3010, Australia"
Mark Tranmer,0,"University of Manchester, United Kingdom"
Mark Tranmer,0,"University of Manchester, United Kingdom"
Francesca Pallotti,0,"University of Greenwich, United Kingdom"
Alessandro Lomi,0,"University of Italian Switzerland, Social Network Analysis Research Centre, Switzerland"
James Hollway,0,"Nuffield College and Department of Politics & International Relations, University of Oxford, New Road, Oxford OX1 1NF, United Kingdom"
Johan H. Koskinen,0,"School of Social Sciences, The University of Manchester, Manchester M13 9P, United Kingdom"
Paola Zappa,0,"Faculty of Economics and Social Network Analysis Research Center (SoNAR), University of Lugano, Switzerland"
Garry Robins,0,"Melbourne School of Psychological Sciences, The University of Melbourne, Australia"
Julia Brennecke,0,"Centre for Transformative Innovation, Faculty of Business and Law, Swinburne University of Technology, PO Box 218, Mail H25, Hawthorn, VIC 3122, Australia"
Olaf N. Rank,0,"Department of Business Administration, Chair for Organization and HRM, Albert-Ludwigs-Universität Freiburg, Platz der Alten Synagoge 1, 79085 Freiburg, Germany"
Julien Brailly,0,"Institut de Recherche Interdisciplinaire en Sciences Sociales (IRISSO), Université Paris-Dauphine, University Paris-Dauphine, Place du Maréchal de Lattre de Tassigny, 75016 Paris, France"
Guillaume Favre,0,"Institut de Recherche Interdisciplinaire en Sciences Sociales (IRISSO), Université Paris-Dauphine, University Paris-Dauphine, Place du Maréchal de Lattre de Tassigny, 75016 Paris, France"
Josiane Chatellet,0,"Institut de Recherche Interdisciplinaire en Sciences Sociales (IRISSO), Université Paris-Dauphine, University Paris-Dauphine, Place du Maréchal de Lattre de Tassigny, 75016 Paris, France"
Emmanuel Lazega,0,"Centre de Sociologie des Organisations (CSO), Sciences Po-Paris, 19 rue Amélie, 75007 Paris, France"
Andrew J. Slaughter,0,"US Army Research Institute for the Behavioral and Social Sciences, USA"
Laura M. Koehly,0,"National Human Genome Research Institute, USA"
Peng Wang 0002,0,"Centre for Transformative Innovation, Faculty of Business and Law, Swinburne University of Technology, Australia"
Garry Robins,0,"Melbourne School of Psychological Sciences, The University of Melbourne, Australia"
Philippa Pattison,0,"The University of Sydney, Australia"
Emmanuel Lazega,0,"Department of Sociology, CSO-CNRS, Science Po, Paris, France"
Christoph Stadtfeld,0,"Chair of Social Networks, ETH Zürich, ETH Zurich, Switzerland"
Daniele Mascia,0,"Catholic University of Rome, Italy"
Francesca Pallotti,0,"University of Greenwich, UK"
Alessandro Lomi,0,"Social Network Analysis Research Center, University of Italian Switzerland, Lugano, Switzerland"
Laura Prota,0,"University of Salerno, Department of Statistics and Economics, Via Giovanni Paolo II, 132, 84084 Fisciano, SA, Italy"
Patrick Doreian,0,"Faculty of Social Sciences, University of Ljubljana, Slovenia"
Yunsong Chen,0,"Nanjing University, People's Republic of China"
Beate Völker,0,"University of Amsterdam, The Netherlands"
David Melamed,0,"The Ohio State University, United States"
Brent Simpson,0,"University of South Carolina, United States"
Frank van Tubergen,0,"Utrecht University, Department of Sociology, Padualaan 14, 3584 CH Utrecht, Netherlands"
Obaid Ali Al-Modaf,0,"Department of Sociology & Social Work, King Abdul Aziz University, Abdullah Suleiman Street, Al Jamiaa District 80200, Saudi Arabia"
Nora F. Almosaed,0,"Department of Sociology & Social Work, King Abdul Aziz University, Abdullah Suleiman Street, Al Jamiaa District 80200, Saudi Arabia"
Mohammed Ben Said Al-Ghamdi,0,"Department of Sociology & Social Work, King Abdul Aziz University, Abdullah Suleiman Street, Al Jamiaa District 80200, Saudi Arabia"
Michele L. Barnes,0,"Department of Natural Resources and Environmental Management, University of Hawaii at Manoa, 1910 East-West Rd., Sherman 101, Honolulu, HI 96822, USA"
Kolter Kalberg,0,"Joint Institute for Marine and Atmospheric Research, University of Hawaii at Manoa, 1000 Pope Rd., Marine Science Building 312, Honolulu, HI 96822, USA"
Minling Pan,0,"Pacific Islands Fisheries Science Center, NOAA National Marine Fisheries Service, 1845 Wasp Blvd, Building 176, Honolulu, HI 96818, USA"
PingSun Leung,0,"Department of Natural Resources and Environmental Management, University of Hawaii at Manoa, 1910 East-West Rd., Sherman 101, Honolulu, HI 96822, USA"
Jürgen Lerner,0,"Department of Computer & Information Science, University of Konstanz, Box 67, 78457 Konstanz, Germany"
Tso-Jung Yen,0,"Institute of Statistical Science, Academia Sinica, Taiwan"
Yang-chih Fu,0,"Institute of Sociology, Academia Sinica, Taiwan"
Jing-Shiang Hwang,0,"Institute of Statistical Science, Academia Sinica, Taiwan"
Cheng Wang 0010,0,"Department of Sociology, University of Notre Dame, United States"
Carter T. Butts,0,"Departments of Sociology and Statistics, University of California - Irvine, United States"
John R. Hipp,0,"Departments of Criminology, Law and Society, and Sociology, University of California - Irvine, United States"
Rupa Jose,0,"Department of Psychology and Social Behavior, University of California - Irvine, United States"
Cynthia M. Lakon,0,"Program in Public Health, University of California - Irvine, United States"
Zeynep Ertem,0,"Department of Industrial and Systems Engineering, Texas A&M University, College Station, TX 77843-3131, United States"
Alexander Veremyev,0,"Department of Industrial and Systems Engineering, University of Florida, Gainesville, FL 32611-6595, United States"
Sergiy Butenko,0,"Department of Industrial and Systems Engineering, Texas A&M University, College Station, TX 77843-3131, United States"
Stephanie Thiemichen,0,"Institut für Statistik, Ludwigs-Maximilians-Universität München, University of Munich Germany"
Nial Friel,0,"School of Mathematics and Statistics and Insight: The National Centre for Data Analytics, University College Dublin, Ireland"
Alberto Caimo,0,"School of Mathematical Sciences, Dublin Institute of Technology, Ireland"
Göran Kauermann,0,"Institut für Statistik, Ludwigs-Maximilians-Universität München, University of Munich Germany"
Cohen R. Simpson,0,"London School of Economics and Political Science, Department of Methodology, United Kingdom"
Sebastian Bähr,0,"Chair of Sociology and Empirical Social Research – Sociology of the Labour Market, Department of Business and Economics, University of Erlangen-Nuremberg, Findelgasse 7/9, D-90402 Nuremberg, Germany"
